           1           1   69525300.0000000     
           1           2   14207100.0000000     
           1           3  -96319.5000000000     
           1           4   204408.000000000     
           1           5  -355798.000000000     
           1           6  -1156740.00000000     
           1           7   5777.64000000000     
           1           8   99297.4000000000     
           1           9   95052.8000000000     
           1          10   223640.000000000     
           1          11   173016.000000000     
           1          12   385270.000000000     
           1          13  -184225.000000000     
           1          14   209739.000000000     
           1          15   58932.5000000000     
           1          16  -191416.000000000     
           1          17  -107933.000000000     
           1          18   112311.000000000     
           1          19  -17629.8000000000     
           1          20   62446.6000000000     
           1          21  -50962.3000000000     
           1          22  -47188.1000000000     
           1          23   2259.70000000000     
           1          24  -33746.3000000000     
           1          25   85095.2000000000     
           1          26   13193.8000000000     
           1          27   45350.6000000000     
           1          28   71828.1000000000     
           1          29   7090270.00000000     
           1          30   26212000.0000000     
           1          31  -1407780.00000000     
           1          32  -1869940.00000000     
           1          33  -492381.000000000     
           1          34  -1032080.00000000     
           1          35  -1014400.00000000     
           1          36  -1638940.00000000     
           1          37   25400.1000000000     
           1          38  -426323.000000000     
           1          39  -1240820.00000000     
           1          40  -218938.000000000     
           1          41   891080.000000000     
           1          42  -1041820.00000000     
           1          43  -711301.000000000     
           1          44  -331810.000000000     
           1          45  -285067.000000000     
           1          46  -97544.8000000000     
           1          47   90929.5000000000     
           1          48   162276.000000000     
           1          49  -37886.8000000000     
           1          50  -110466.000000000     
           1          51  -180125.000000000     
           1          52  -53198.2000000000     
           1          53   151229.000000000     
           1          54   163248.000000000     
           1          55   84749.2000000000     
           1          56  -18981.9000000000     
           2           1   14207100.0000000     
           2           2   35672600.0000000     
           2           3   8779760.00000000     
           2           4   425328.000000000     
           2           5  -462690.000000000     
           2           6   267761.000000000     
           2           7   290532.000000000     
           2           8   107632.000000000     
           2           9  -357298.000000000     
           2          10  -374539.000000000     
           2          11  -36209.3000000000     
           2          12   126375.000000000     
           2          13   64749.8000000000     
           2          14  -96446.9000000000     
           2          15  -37460.6000000000     
           2          16  -12733.9000000000     
           2          17   55949.0000000000     
           2          18   32932.5000000000     
           2          19   98801.8000000000     
           2          20   52362.6000000000     
           2          21  -7105.73000000000     
           2          22  -4333.93000000000     
           2          23  -47108.9000000000     
           2          24  -34393.9000000000     
           2          25  -55006.8000000000     
           2          26  -15714.6000000000     
           2          27   40862.7000000000     
           2          28  -66485.1000000000     
           2          29   13002400.0000000     
           2          30   13467200.0000000     
           2          31   15877700.0000000     
           2          32   1943500.00000000     
           2          33  -1467290.00000000     
           2          34  -1663260.00000000     
