  1   1  0.15715E-08
  1   2  0.24299E-10
  1   3  0.75060E-11
  1   4  0.25289E-11
  1   5  0.14258E-11
  1   6  0.37704E-12
  1   7 -0.19103E-12
  1   8  0.93190E-11
  1   9  0.52077E-11
  1  10  0.32587E-11
  1  11 -0.40765E-12
  1  12 -0.10093E-11
  1  13  0.51328E-12
  1  14  0.15748E-10
  1  15  0.12146E-10
  1  16  0.14586E-11
  1  17 -0.72693E-12
  1  18 -0.77840E-13
  1  19  0.68288E-13
  1  20  0.14568E-12
  1  21  0.81740E-11
  1  22 -0.20467E-11
  1  23  0.26944E-12
  1  24 -0.42551E-12
  1  25  0.64041E-12
  1  26  0.39718E-12
  1  27 -0.69940E-11
  1  28 -0.39505E-11
  1  29 -0.31629E-11
  1  30  0.87356E-11
  1  31 -0.15648E-11
  1  32  0.55692E-11
  1  33  0.51565E-12
  1  34  0.70180E-11
  1  35  0.14161E-11
  1  36 -0.23906E-13
  1  37  0.63770E-12
  1  38  0.59868E-14
  1  39  0.48573E-12
  1  40  0.60443E-10
  1  41  0.34335E-10
  1  42  0.96856E-11
  1  43 -0.11696E-10
  1  44  0.14226E-11
  1  45  0.50521E-11
  1  46  0.11190E-11
  1  47  0.28874E-11
  1  48  0.14593E-11
  1  49  0.27601E-12
  1  50 -0.18431E-11
  1  51 -0.11522E-11
  1  52  0.32961E-12
  1  53 -0.31262E-10
  1  54  0.51832E-10
  1  55 -0.14489E-10
  1  56  0.97946E-11
  1  57  0.13972E-11
  1  58  0.24214E-11
  1  59  0.11367E-12
  1  60 -0.53488E-11
  1  61 -0.18688E-11
  1  62  0.35500E-11
  1  63  0.94406E-12
  1  64 -0.45080E-12
  1  65 -0.21828E-12
  1  66  0.64114E-10
  1  67 -0.16509E-10
  1  68  0.16773E-10
  1  69  0.20865E-11
  1  70 -0.16675E-11
  1  71  0.29422E-11
  1  72  0.31717E-12
  1  73 -0.34528E-11
  1  74  0.38690E-11
  1  75 -0.48030E-12
  1  76  0.11745E-11
  1  77  0.27447E-12
  1  78 -0.17540E-12
  1  79 -0.67721E-10
  1  80  0.32009E-10
  1  81 -0.75257E-11
  1  82 -0.25168E-11
  1  83  0.28839E-11
  1  84  0.18250E-11
  1  85  0.63769E-13
  1  86  0.88640E-11
  1  87 -0.26124E-11
  1  88 -0.31966E-11
  1  89 -0.92894E-12
  1  90 -0.72792E-13
  1  91 -0.17393E-12
  1  92 -0.10294E-10
  1  93  0.22558E-11
  1  94  0.19993E-10
  1  95  0.37360E-11
  1  96  0.49205E-11
  1  97  0.29681E-11
  1  98  0.18178E-12
  1  99  0.73360E-11
  1 100 -0.12830E-11
  1 101  0.18717E-11
  1 102 -0.30799E-12
  1 103  0.10071E-11
  1 104  0.35947E-12
  1 105  0.26395E-10
  1 106  0.36801E-10
  1 107 -0.17337E-10
  1 108  0.16436E-10
  1 109  0.33682E-11
  1 110  0.17580E-11
  1 111 -0.10414E-12
  1 112  0.23460E-11
  1 113  0.38455E-11
  1 114 -0.49337E-12
  1 115  0.23109E-12
  1 116 -0.92600E-12
  1 117  0.48745E-12
  1 118  0.48078E-10
  1 119  0.27509E-10
  1 120 -0.18396E-10
  1 121 -0.27388E-11
  1 122 -0.36692E-12
  1 123  0.22950E-11
  1 124  0.31478E-11
  1 125 -0.31145E-13
  1 126  0.48679E-11
  1 127 -0.53145E-11
  1 128  0.25026E-11
  1 129 -0.12284E-13
  1 130 -0.94368E-13
  1 131  0.26738E-09
  1 132  0.24890E-09
  1 133 -0.58688E-10
  1 134 -0.13211E-09
  1 135  0.59186E-10
  1 136 -0.11197E-09
  1 137 -0.52248E-11
  1 138 -0.49654E-10
  1 139  0.37459E-10
  1 140  0.64295E-10
  1 141  0.59938E-10
  1 142  0.58305E-10
  1 143 -0.15584E-09
  1 144 -0.11220E-09
  1 145  0.65263E-10
  1 146 -0.48225E-10
  1 147  0.13981E-09
  1 148  0.37658E-10
  1 149 -0.13014E-09
  1 150  0.78384E-10
  1 151  0.67029E-10
  1 152  0.43319E-10
  1 153  0.54465E-10
  1 154  0.25945E-10
  1 155  0.11657E-10
  1 156  0.46160E-09
  1 157 -0.11912E-10
  1 158 -0.45599E-10
  1 159  0.15844E-11
  1 160  0.10771E-10
  1 161  0.50866E-09
  1 162 -0.43070E-10
  1 163 -0.60504E-10
  1 164  0.50255E-10
  1 165 -0.37750E-10
  1 166 -0.23405E-09
  1 167 -0.45057E-10
  1 168  0.58693E-11
  1 169 -0.56785E-10
  1 170 -0.53853E-11
  1 171 -0.37159E-10
  1 172  0.15940E-09
  1 173  0.39494E-10
  1 174  0.44229E-10
  1 175 -0.70088E-11
  1 176  0.34378E-09
  1 177  0.36882E-10
  1 178  0.43588E-10
  1 179  0.22005E-10
  1 180  0.31110E-10
  1 181  0.13594E-09
  1 182 -0.77964E-10
  1 183 -0.41481E-11
  1 184  0.14899E-10
  1 185 -0.64528E-12
  1 186 -0.56314E-10
  1 187 -0.52017E-10
  1 188 -0.32126E-10
  1 189  0.35182E-11
  1 190 -0.25201E-11
  1 191  0.12976E-09
  1 192  0.29749E-09
  1 193  0.17352E-10
  1 194 -0.47572E-10
  1 195  0.70019E-10
  1 196  0.51153E-10
  1 197 -0.38942E-10
  1 198 -0.28642E-10
  1 199  0.50076E-10
  1 200  0.11279E-09
  1 201 -0.54120E-10
  1 202  0.99582E-10
  1 203 -0.66235E-10
  1 204 -0.57535E-10
  1 205  0.55266E-10
  1 206 -0.15843E-09
  1 207  0.41402E-10
  1 208  0.16315E-10
  1 209 -0.68754E-10
  1 210  0.62868E-10
  2   1  0.24299E-10
  2   2  0.43081E-09
  2   3  0.77432E-11
  2   4  0.29418E-11
  2   5  0.41227E-11
  2   6  0.43532E-12
  2   7  0.22802E-12
  2   8  0.23951E-11
  2   9 -0.21916E-12
  2  10 -0.50485E-12
  2  11  0.91450E-12
  2  12 -0.16743E-12
  2  13  0.16611E-12
  2  14 -0.81568E-11
  2  15  0.18414E-10
  2  16  0.57192E-11
  2  17 -0.88854E-12
  2  18  0.98775E-12
  2  19  0.40587E-12
  2  20 -0.41300E-12
  2  21  0.47743E-11
  2  22  0.12817E-11
  2  23  0.62680E-13
  2  24 -0.11970E-13
  2  25  0.85396E-13
  2  26  0.27866E-13
  2  27  0.10130E-10
  2  28  0.13004E-10
  2  29  0.14456E-10
  2  30  0.72352E-11
  2  31  0.30590E-11
  2  32  0.15470E-11
  2  33 -0.34624E-12
  2  34 -0.23567E-11
  2  35  0.90037E-12
  2  36  0.33124E-12
  2  37  0.13508E-11
  2  38  0.30551E-12
  2  39  0.30369E-12
  2  40  0.46606E-10
  2  41  0.17732E-10
