1.571299999999999940e-09 1.571299999999999940e-09 1.571299999999999940e-09
2.411699999999999993e-11 2.411699999999999993e-11 2.411699999999999993e-11
7.361300000000000147e-12 7.361300000000000147e-12 7.361300000000000147e-12
2.478499999999999991e-12 2.478499999999999991e-12 2.478499999999999991e-12
1.398800000000000058e-12 1.398800000000000058e-12 1.398800000000000058e-12
3.748299999999999790e-13 3.748299999999999790e-13 3.748299999999999790e-13
-1.941600000000000027e-13 -1.941600000000000027e-13 -1.941600000000000027e-13
9.283199999999999864e-12 9.283199999999999864e-12 9.283199999999999864e-12
5.187699999999999796e-12 5.187699999999999796e-12 5.187699999999999796e-12
3.251300000000000091e-12 3.251300000000000091e-12 3.251300000000000091e-12
-4.108099999999999934e-13 -4.108099999999999934e-13 -4.108099999999999934e-13
-1.013199999999999964e-12 -1.013199999999999964e-12 -1.013199999999999964e-12
5.105399999999999632e-13 5.105399999999999632e-13 5.105399999999999632e-13
1.564900000000000006e-11 1.564900000000000006e-11 1.564900000000000006e-11
1.198400000000000063e-11 1.198400000000000063e-11 1.198400000000000063e-11
1.421200000000000043e-12 1.421200000000000043e-12 1.421200000000000043e-12
-7.681199999999999622e-13 -7.681199999999999622e-13 -7.681199999999999622e-13
-9.171399999999999422e-14 -9.171399999999999422e-14 -9.171399999999999422e-14
5.604300000000000288e-14 5.604300000000000288e-14 5.604300000000000288e-14
1.440700000000000111e-13 1.440700000000000111e-13 1.440700000000000111e-13
8.167500000000000489e-12 8.167500000000000489e-12 8.167500000000000489e-12
-2.061799999999999959e-12 -2.061799999999999959e-12 -2.061799999999999959e-12
2.721800000000000075e-13 2.721800000000000075e-13 2.721800000000000075e-13
-4.301499999999999897e-13 -4.301499999999999897e-13 -4.301499999999999897e-13
6.379899999999999906e-13 6.379899999999999906e-13 6.379899999999999906e-13
3.975200000000000066e-13 3.975200000000000066e-13 3.975200000000000066e-13
-7.128600000000000139e-12 -7.128600000000000139e-12 -7.128600000000000139e-12
-4.163999999999999625e-12 -4.163999999999999625e-12 -4.163999999999999625e-12
-3.225599999999999907e-12 -3.225599999999999907e-12 -3.225599999999999907e-12
8.688899999999999458e-12 8.688899999999999458e-12 8.688899999999999458e-12
-1.589199999999999933e-12 -1.589199999999999933e-12 -1.589199999999999933e-12
5.555699999999999844e-12 5.555699999999999844e-12 5.555699999999999844e-12
5.087799999999999788e-13 5.087799999999999788e-13 5.087799999999999788e-13
6.993199999999999727e-12 6.993199999999999727e-12 6.993199999999999727e-12
1.398800000000000058e-12 1.398800000000000058e-12 1.398800000000000058e-12
-2.376000000000000112e-14 -2.376000000000000112e-14 -2.376000000000000112e-14
6.329599999999999606e-13 6.329599999999999606e-13 6.329599999999999606e-13
3.447399999999999969e-15 3.447399999999999969e-15 3.447399999999999969e-15
4.855100000000000184e-13 4.855100000000000184e-13 4.855100000000000184e-13
6.010600000000000420e-11 6.010600000000000420e-11 6.010600000000000420e-11
3.405900000000000098e-11 3.405900000000000098e-11 3.405900000000000098e-11
9.522699999999999399e-12 9.522699999999999399e-12 9.522699999999999399e-12
-1.178700000000000057e-11 -1.178700000000000057e-11 -1.178700000000000057e-11
1.391799999999999987e-12 1.391799999999999987e-12 1.391799999999999987e-12
5.031599999999999684e-12 5.031599999999999684e-12 5.031599999999999684e-12
1.116399999999999969e-12 1.116399999999999969e-12 1.116399999999999969e-12
2.836900000000000160e-12 2.836900000000000160e-12 2.836900000000000160e-12
1.444800000000000064e-12 1.444800000000000064e-12 1.444800000000000064e-12
2.658599999999999900e-13 2.658599999999999900e-13 2.658599999999999900e-13
-1.852600000000000002e-12 -1.852600000000000002e-12 -1.852600000000000002e-12
-1.155000000000000026e-12 -1.155000000000000026e-12 -1.155000000000000026e-12
3.264700000000000215e-13 3.264700000000000215e-13 3.264700000000000215e-13
-3.154000000000000172e-11 -3.154000000000000172e-11 -3.154000000000000172e-11
5.174700000000000235e-11 5.174700000000000235e-11 5.174700000000000235e-11
-1.458500000000000056e-11 -1.458500000000000056e-11 -1.458500000000000056e-11
9.749900000000000693e-12 9.749900000000000693e-12 9.749900000000000693e-12
1.380300000000000086e-12 1.380300000000000086e-12 1.380300000000000086e-12
2.412899999999999947e-12 2.412899999999999947e-12 2.412899999999999947e-12
1.053300000000000041e-13 1.053300000000000041e-13 1.053300000000000041e-13
-5.335499999999999631e-12 -5.335499999999999631e-12 -5.335499999999999631e-12
-1.875900000000000115e-12 -1.875900000000000115e-12 -1.875900000000000115e-12
3.545500000000000190e-12 3.545500000000000190e-12 3.545500000000000190e-12
