  1  0.60334E-04  0.00000E+00  0.41674E-04
  2  0.53285E-04  0.00000E+00  0.20710E-04
  3  0.40347E-04  0.00000E+00  0.10447E-04
  4  0.13572E-04  0.00000E+00  0.53943E-05
  5  0.73926E-05  0.00000E+00  0.29485E-05
  6  0.88175E-06  0.00000E+00  0.17667E-05
  7  0.65532E-06  0.00000E+00  0.11718E-05
  8 -0.59396E-06  0.00000E+00  0.81700E-06
  9 -0.28134E-06  0.00000E+00  0.56581E-06
 10 -0.10880E-03  0.00000E+00  0.41467E-04
 11  0.27091E-05  0.00000E+00  0.20354E-04
 12  0.11959E-04  0.00000E+00  0.10030E-04
 13  0.10380E-04  0.00000E+00  0.49797E-05
 14  0.75355E-05  0.00000E+00  0.25238E-05
 15  0.17534E-05  0.00000E+00  0.13332E-05
 16  0.79653E-06  0.00000E+00  0.76377E-06
 17  0.97075E-06  0.00000E+00  0.49483E-06
 18  0.57466E-06  0.00000E+00  0.36587E-06
 19  0.39626E-04  0.00000E+00  0.32555E-04
 20  0.46236E-04  0.00000E+00  0.16228E-04
 21  0.13312E-04  0.00000E+00  0.82006E-05
 22  0.12626E-04  0.00000E+00  0.42641E-05
 23  0.29521E-05  0.00000E+00  0.23262E-05
 24  0.30556E-05  0.00000E+00  0.13982E-05
 25  0.30100E-06  0.00000E+00  0.94048E-06
 26  0.82985E-06  0.00000E+00  0.67247E-06
 27 -0.40649E-07  0.00000E+00  0.47571E-06
 28  0.53447E-04  0.00000E+00  0.32318E-04
 29  0.89068E-05  0.00000E+00  0.15876E-04
 30 -0.46711E-05  0.00000E+00  0.78170E-05
 31  0.19914E-05  0.00000E+00  0.38731E-05
 32  0.48352E-05  0.00000E+00  0.19589E-05
 33 -0.89326E-06  0.00000E+00  0.10291E-05
 34  0.12970E-05  0.00000E+00  0.58050E-06
 35  0.83518E-06  0.00000E+00  0.36638E-06
 36 -0.11741E-06  0.00000E+00  0.26851E-06
 37  0.25230E-04  0.00000E+00  0.31625E-04
 38  0.60450E-04  0.00000E+00  0.15885E-04
 39  0.17064E-04  0.00000E+00  0.81179E-05
 40  0.14454E-04  0.00000E+00  0.43120E-05
 41  0.68437E-05  0.00000E+00  0.24533E-05
 42  0.39276E-05  0.00000E+00  0.15691E-05
 43  0.17666E-05  0.00000E+00  0.11163E-05
 44  0.33384E-06  0.00000E+00  0.81829E-06
 45 -0.43382E-07  0.00000E+00  0.58002E-06
 46 -0.33907E-04  0.00000E+00  0.31253E-04
 47  0.86670E-05  0.00000E+00  0.15361E-04
 48 -0.21436E-05  0.00000E+00  0.75731E-05
 49  0.53299E-05  0.00000E+00  0.37703E-05
 50  0.44735E-05  0.00000E+00  0.19289E-05
 51  0.28413E-06  0.00000E+00  0.10368E-05
 52  0.11517E-05  0.00000E+00  0.60657E-06
 53  0.71744E-06  0.00000E+00  0.40477E-06
 54  0.64894E-07  0.00000E+00  0.31765E-06
 55  0.90249E-04  0.00000E+00  0.35792E-04
 56  0.65912E-04  0.00000E+00  0.17950E-04
 57  0.38746E-04  0.00000E+00  0.92012E-05
 58  0.21559E-04  0.00000E+00  0.48944E-05
 59  0.76300E-05  0.00000E+00  0.28068E-05
 60  0.50253E-05  0.00000E+00  0.18217E-05
 61  0.18677E-06  0.00000E+00  0.13043E-05
 62  0.71680E-06  0.00000E+00  0.95416E-06
 63 -0.37481E-06  0.00000E+00  0.67114E-06
 64 -0.66528E-05  0.00000E+00  0.35310E-04
 65  0.12979E-04  0.00000E+00  0.17362E-04
 66  0.19872E-04  0.00000E+00  0.85733E-05
 67  0.11809E-04  0.00000E+00  0.42741E-05
 68  0.24875E-05  0.00000E+00  0.21877E-05
 69  0.23749E-05  0.00000E+00  0.11829E-05
 70  0.22697E-05  0.00000E+00  0.69934E-06
 71  0.63331E-06  0.00000E+00  0.47459E-06
 72  0.65774E-06  0.00000E+00  0.37951E-06
 73  0.78871E-04  0.00000E+00  0.50621E-04
 74  0.29819E-04  0.00000E+00  0.25045E-04
 75  0.32778E-04  0.00000E+00  0.12527E-04
 76  0.13380E-04  0.00000E+00  0.63587E-05
 77  0.56018E-05  0.00000E+00  0.33393E-05
 78  0.23329E-05  0.00000E+00  0.18813E-05
 79  0.23440E-05  0.00000E+00  0.11768E-05
 80 -0.46601E-06  0.00000E+00  0.79661E-06
 81 -0.28927E-06  0.00000E+00  0.55038E-06
 82 -0.17284E-04  0.00000E+00  0.50392E-04
