  1  0.60274E-04  0.39267E-04  0.39639E-04
  2  0.53567E-04  0.20572E-04  0.20752E-04
  3  0.40550E-04  0.10416E-04  0.10942E-04
  4  0.14184E-04  0.51510E-05  0.56715E-05
  5  0.72942E-05  0.30141E-05  0.29326E-05
  6  0.72507E-06  0.17641E-05  0.15862E-05
  7  0.63824E-06  0.11893E-05  0.92713E-06
  8  0.10862E-04  0.54487E-05  0.55883E-05
  9  0.73328E-05  0.30515E-05  0.28017E-05
 10  0.16103E-05  0.17094E-05  0.13839E-05
 11  0.86943E-06  0.11473E-05  0.75733E-06
 12  0.10035E-05  0.60574E-06  0.44568E-06
 13  0.61147E-06  0.42795E-06  0.30879E-06
 14  0.37652E-04  0.30364E-04  0.31312E-04
 15  0.46266E-04  0.15659E-04  0.17119E-04
 16  0.13464E-04  0.84985E-05  0.80581E-05
 17  0.12422E-04  0.41339E-05  0.42749E-05
 18  0.30472E-05  0.23008E-05  0.22300E-05
 19  0.31302E-05  0.14466E-05  0.12883E-05
 20  0.29188E-06  0.85032E-06  0.75171E-06
 21  0.20069E-05  0.43649E-05  0.41577E-05
 22  0.48067E-05  0.21411E-05  0.20960E-05
 23 -0.91601E-06  0.13977E-05  0.10796E-05
 24  0.13533E-05  0.82911E-06  0.58228E-06
 25  0.81784E-06  0.50175E-06  0.33415E-06
 26 -0.12539E-06  0.32703E-06  0.24274E-06
 27  0.25062E-04  0.31218E-04  0.32192E-04
 28  0.61148E-04  0.16491E-04  0.16108E-04
 29  0.17179E-04  0.79369E-05  0.87595E-05
 30  0.14074E-04  0.45435E-05  0.43536E-05
 31  0.71113E-05  0.23313E-05  0.24785E-05
 32  0.38060E-05  0.13650E-05  0.14095E-05
 33  0.18571E-05  0.99627E-06  0.83183E-06
 34  0.54936E-05  0.42848E-05  0.42727E-05
 35  0.45902E-05  0.23390E-05  0.20394E-05
 36  0.20676E-06  0.12181E-05  0.11011E-05
 37  0.11953E-05  0.82344E-06  0.59200E-06
 38  0.73002E-06  0.47414E-06  0.36483E-06
 39  0.42101E-07  0.34586E-06  0.28446E-06
 40  0.90791E-04  0.36706E-04  0.37561E-04
 41  0.67675E-04  0.19122E-04  0.19037E-04
 42  0.39223E-04  0.10378E-04  0.96933E-05
 43  0.21635E-04  0.52079E-05  0.50023E-05
 44  0.78174E-05  0.27299E-05  0.27187E-05
 45  0.51391E-05  0.17387E-05  0.15146E-05
 46  0.15365E-06  0.10325E-05  0.93458E-06
 47  0.12095E-04  0.48996E-05  0.46841E-05
 48  0.27855E-05  0.23288E-05  0.23450E-05
 49  0.22374E-05  0.15557E-05  0.12469E-05
 50  0.23224E-05  0.96719E-06  0.66324E-06
 51  0.66188E-06  0.59788E-06  0.41605E-06
 52  0.68052E-06  0.37368E-06  0.33531E-06
 53  0.77922E-04  0.47279E-04  0.48304E-04
 54  0.29989E-04  0.24048E-04  0.24698E-04
 55  0.32538E-04  0.12061E-04  0.12909E-04
 56  0.13743E-04  0.64242E-05  0.66208E-05
 57  0.52105E-05  0.37122E-05  0.35914E-05
 58  0.22562E-05  0.22585E-05  0.18524E-05
 59  0.23905E-05  0.13260E-05  0.10517E-05
 60 -0.43876E-05  0.64627E-05  0.66368E-05
 61  0.29208E-05  0.35238E-05  0.32722E-05
 62  0.14209E-05  0.18774E-05  0.17053E-05
 63  0.13858E-05  0.12433E-05  0.89447E-06
 64  0.80303E-06  0.80657E-06  0.49854E-06
 65 -0.38505E-06  0.50018E-06  0.34867E-06
 66  0.27808E-04  0.34917E-04  0.33636E-04
 67  0.39405E-04  0.16945E-04  0.17132E-04
 68  0.24987E-04  0.88463E-05  0.92573E-05
 69  0.10160E-04  0.47674E-05  0.49146E-05
 70  0.55662E-05  0.25381E-05  0.25655E-05
 71  0.31666E-05  0.15378E-05  0.14472E-05
 72  0.23500E-05  0.10475E-05  0.87063E-06
 73  0.22467E-05  0.45628E-05  0.45317E-05
 74  0.44548E-05  0.25357E-05  0.23017E-05
 75  0.14243E-05  0.13789E-05  0.11703E-05
 76  0.14724E-05  0.83469E-06  0.61429E-06
 77  0.22544E-06  0.51899E-06  0.37777E-06
 78  0.40104E-06  0.37147E-06  0.28991E-06
 79  0.15865E-04  0.40643E-04  0.38801E-04
 80  0.72482E-04  0.20762E-04  0.20523E-04
 81  0.55384E-04  0.10616E-04  0.10492E-04
 82  0.31682E-05  0.54471E-05  0.56331E-05
 83  0.48457E-05  0.31316E-05  0.28906E-05
 84  0.26701E-05  0.18867E-05  0.16562E-05
 85  0.17000E-05  0.11951E-05  0.94204E-06
 86  0.73418E-05  0.52804E-05  0.53226E-05
 87  0.41619E-05  0.26564E-05  0.26544E-05
 88  0.23176E-05  0.14961E-05  0.12745E-05
 89  0.18563E-05  0.10338E-05  0.75939E-06
 90  0.80542E-06  0.62527E-06  0.45007E-06
