0.025 2.020298370284991096e-01
0.075 1.056059219620253814e-01
0.125 7.064640852764874079e-01
0.175 1.023381618029175266e+00
0.225 2.231835773672339318e+00
0.275 1.717488460201147538e+00
0.325 2.543719029809155430e+00
0.375 1.209026838764008849e+00
0.425 4.330995846440004460e-01
0.475 3.103840959568932023e-01
0.525 4.712608189453592056e-01
0.575 2.284390549310940099e-01
0.625 3.225196365122843800e-01
0.675 5.492090985061035546e-01
0.725 7.732563483092192991e-01
0.775 3.480934887454417148e-01
0.825 3.216905476215529691e-01
0.875 2.466011874459598519e-01
0.925 2.224836515226948919e-01
0.975 5.546616572488974883e-01
1.025 5.883172293072739256e-01
1.075 3.163846449708936914e-01
1.125 4.372510726039681717e-01
1.175 4.341815248668633997e-01
1.225 8.415771176978479318e-01
1.275 4.823977741953063836e-01
1.325 4.146380980598525223e-01
1.375 2.992572784365749583e-01
1.425 1.973726670454608034e-01
1.475 4.734364779425892511e-02
1.525 3.752944061232506290e-02
1.575 2.187147380883245132e-02
1.625 4.692890956213024295e-02
1.675 1.255998701309789679e-03
1.725 2.465428743182318614e-03
1.775 1.092828958403361909e-02
1.825 1.361774172351955421e-02
1.875 1.181954104241151639e-02
1.925 7.246634572608027895e-03
1.975 1.909029641345280637e-02
2.025 2.336112705053534563e-02
2.075 1.913335955921919435e-02
2.125 2.974437236871112222e-02
2.175 4.089697985039141698e-02
2.225 1.154801557843062598e-01
2.275 8.884346448847986119e-03
2.325 5.660159618244885171e-02
2.375 2.185295086657491892e-02
2.425 1.785908875170125545e-02
2.475 9.832665841768926246e-03
2.525 4.634169749578496283e-02
2.575 6.516793212781771261e-02
2.625 2.225805975997097522e-02
2.675 2.395690387579266223e-02
2.725 2.674649172209234843e-02
2.775 6.353081125107877536e-02
2.825 6.715607983949913040e-02
2.875 2.332962284160619224e-02
2.925 2.384002495076330622e-02
2.975 2.224745941224184898e-02
3.025 4.618189372316645371e-03
3.075 1.815326409700752097e-01
3.125 1.891272952495094001e-02
3.175 4.211120996346168384e-03
3.225 2.924113970254895722e-01
3.275 0.000000000000000000e+00
3.325 8.488612475361463280e-03
3.375 2.201557941578081545e-05
3.425 2.933938024687184239e-03
3.475 5.922085175759622677e-03
