0.025 2.349023161126264237e-03
0.075 0.000000000000000000e+00
0.125 0.000000000000000000e+00
0.175 2.636794122711321603e-02
0.225 2.449769665844461486e-01
0.275 2.807652505437170376e-01
0.325 2.082932669246734925e+00
0.375 4.029968279012136279e+00
0.425 3.082015074470544569e+00
0.475 2.321059560300536173e+00
0.525 2.223875245126691880e+00
0.575 8.844484954454766568e-01
0.625 5.141339580368180506e-01
0.675 9.927116538621835184e-01
0.725 2.189984595786259869e-01
0.775 5.792906103017341213e-01
0.825 1.651629985153906244e-01
0.875 7.966359594985238102e-02
0.925 3.389244982731941247e-02
0.975 1.822395529347531351e-01
1.025 1.123290328314757863e-01
1.075 4.510649974479540303e-01
1.125 4.122710779805258130e-01
1.175 2.408474640822607649e-01
1.225 1.397802599198811335e-01
1.275 9.951708459283847841e-02
1.325 8.538274508475424129e-02
1.375 1.390508903119823947e-01
1.425 1.728877089851307142e-03
1.475 4.820834637575328874e-03
1.525 0.000000000000000000e+00
1.575 0.000000000000000000e+00
1.625 1.570890456194324811e-02
1.675 0.000000000000000000e+00
1.725 0.000000000000000000e+00
1.775 0.000000000000000000e+00
1.825 0.000000000000000000e+00
1.875 0.000000000000000000e+00
1.925 0.000000000000000000e+00
1.975 0.000000000000000000e+00
2.025 1.107860749302448086e-04
2.075 5.824726147190879615e-11
2.125 2.879621194849240083e-05
2.175 0.000000000000000000e+00
2.225 6.716596525648349200e-05
2.275 0.000000000000000000e+00
2.325 2.123489998943134047e-02
2.375 0.000000000000000000e+00
2.425 9.834794231601485387e-03
2.475 2.454679978203453111e-04
2.525 1.490951353020351491e-09
2.575 5.309546099353952553e-02
2.625 1.613272819144573322e-02
2.675 4.073915610176988798e-03
2.725 0.000000000000000000e+00
2.775 0.000000000000000000e+00
2.825 9.834355982229632184e-03
2.875 7.868971401465101392e-03
2.925 2.480386926740606353e-03
2.975 1.336189212696441768e-05
3.025 4.253974726776368030e-03
3.075 8.662648034861105979e-04
3.125 0.000000000000000000e+00
3.175 6.416976228248127663e-04
3.225 0.000000000000000000e+00
3.275 7.817261214545424440e-04
3.325 1.276052435214462694e-05
3.375 9.587305628966376336e-03
3.425 0.000000000000000000e+00
3.475 2.114812248879822110e-01
