0.430  1.11391
0.440  1.89309
0.450  2.81512
0.460  3.67090
0.470  4.36966
0.480  4.89106
0.490  5.25115
0.500  5.47965
0.510  5.60622
0.520  5.65339
0.530  5.63451
0.540  5.55485
0.550  5.41459
0.560  5.21249
0.570  4.94929
0.580  4.63023
0.590  4.26618
0.600  3.87330
0.610  3.47118
0.620  3.07978
0.630  2.71578
0.640  2.38906
0.650  2.10033
0.660  1.84130
0.670  1.59865
0.680  1.36394
0.690  1.15106
0.700  1.02376
