6.027399999999999924e-05 6.027399999999999924e-05 6.027399999999999924e-05 6.027399999999999924e-05
5.356699999999999721e-05 5.356699999999999721e-05 5.356699999999999721e-05 5.356699999999999721e-05
4.055000000000000309e-05 4.055000000000000309e-05 4.055000000000000309e-05 4.055000000000000309e-05
1.418400000000000006e-05 1.418400000000000006e-05 1.418400000000000006e-05 1.418400000000000006e-05
7.294200000000000399e-06 7.294200000000000399e-06 7.294200000000000399e-06 7.294200000000000399e-06
7.250699999999999672e-07 7.250699999999999672e-07 7.250699999999999672e-07 7.250699999999999672e-07
6.382400000000000294e-07 6.382400000000000294e-07 6.382400000000000294e-07 6.382400000000000294e-07
1.086200000000000036e-05 1.086200000000000036e-05 1.086200000000000036e-05 1.086200000000000036e-05
7.332800000000000334e-06 7.332800000000000334e-06 7.332800000000000334e-06 7.332800000000000334e-06
1.610300000000000066e-06 1.610300000000000066e-06 1.610300000000000066e-06 1.610300000000000066e-06
8.694299999999999707e-07 8.694299999999999707e-07 8.694299999999999707e-07 8.694299999999999707e-07
1.003500000000000006e-06 1.003500000000000006e-06 1.003500000000000006e-06 1.003500000000000006e-06
6.114700000000000087e-07 6.114700000000000087e-07 6.114700000000000087e-07 6.114700000000000087e-07
3.765199999999999797e-05 3.765199999999999797e-05 3.765199999999999797e-05 3.765199999999999797e-05
4.626600000000000054e-05 4.626600000000000054e-05 4.626600000000000054e-05 4.626600000000000054e-05
1.346400000000000018e-05 1.346400000000000018e-05 1.346400000000000018e-05 1.346400000000000018e-05
1.242200000000000067e-05 1.242200000000000067e-05 1.242200000000000067e-05 1.242200000000000067e-05
3.047199999999999810e-06 3.047199999999999810e-06 3.047199999999999810e-06 3.047199999999999810e-06
3.130200000000000117e-06 3.130200000000000117e-06 3.130200000000000117e-06 3.130200000000000117e-06
2.918799999999999905e-07 2.918799999999999905e-07 2.918799999999999905e-07 2.918799999999999905e-07
2.006899999999999793e-06 2.006899999999999793e-06 2.006899999999999793e-06 2.006899999999999793e-06
4.806700000000000074e-06 4.806700000000000074e-06 4.806700000000000074e-06 4.806700000000000074e-06
-9.160099999999999551e-07 -9.160099999999999551e-07 -9.160099999999999551e-07 -9.160099999999999551e-07
1.353300000000000028e-06 1.353300000000000028e-06 1.353300000000000028e-06 1.353300000000000028e-06
8.178399999999999700e-07 8.178399999999999700e-07 8.178399999999999700e-07 8.178399999999999700e-07
-1.253900000000000131e-07 -1.253900000000000131e-07 -1.253900000000000131e-07 -1.253900000000000131e-07
2.506200000000000162e-05 2.506200000000000162e-05 2.506200000000000162e-05 2.506200000000000162e-05
6.114800000000000476e-05 6.114800000000000476e-05 6.114800000000000476e-05 6.114800000000000476e-05
1.717899999999999934e-05 1.717899999999999934e-05 1.717899999999999934e-05 1.717899999999999934e-05
1.407399999999999942e-05 1.407399999999999942e-05 1.407399999999999942e-05 1.407399999999999942e-05
7.111299999999999998e-06 7.111299999999999998e-06 7.111299999999999998e-06 7.111299999999999998e-06
3.806000000000000067e-06 3.806000000000000067e-06 3.806000000000000067e-06 3.806000000000000067e-06
1.857099999999999973e-06 1.857099999999999973e-06 1.857099999999999973e-06 1.857099999999999973e-06
5.493600000000000223e-06 5.493600000000000223e-06 5.493600000000000223e-06 5.493600000000000223e-06
