0.430  1.95704
0.440  2.01146
0.450  2.06864
0.460  2.12596
0.470  2.18059
0.480  2.22960
0.490  2.27011
0.500  2.29941
0.510  2.31509
0.520  2.31520
0.530  2.29835
0.540  2.26381
0.550  2.21156
0.560  2.14237
0.570  2.05772
0.580  1.95984
0.590  1.85145
0.600  1.73569
0.610  1.61574
0.620  1.49445
0.630  1.37391
0.640  1.25475
0.650  1.13543
0.660  1.01135
0.670  0.87373
0.680  0.70845
0.690  0.49452
0.700  0.20248
