0.025 7.153644043687686950e-03
0.075 0.000000000000000000e+00
0.125 3.874785269419634120e-03
0.175 1.240122033988188405e-02
0.225 4.760909621652598123e-03
0.275 1.934099270061664239e-02
0.325 2.237541474511814121e-01
0.375 3.368032860980607612e-01
0.425 4.306700532940019865e-01
0.475 8.954586199707826877e-01
0.525 2.826557476698056348e+00
0.575 1.797660841967870571e+00
0.625 1.923414680586506664e+00
0.675 3.191584762256747254e+00
0.725 2.026497525606307804e+00
0.775 1.064494479121228965e+00
0.825 6.499776443661883230e-01
0.875 8.532829664442963535e-01
0.925 3.952311636834487940e-01
0.975 8.506483581793823356e-01
1.025 8.863994853935225349e-01
1.075 3.851449611764706238e-01
1.125 2.604586302904161044e-01
1.175 2.314958965770658184e-01
1.225 2.648856703581585759e-01
1.275 7.784058302117884132e-02
1.325 5.947970113596132147e-02
1.375 9.800580350710769162e-02
1.425 1.425797403796647510e-02
1.475 3.629636653148961452e-03
1.525 0.000000000000000000e+00
1.575 0.000000000000000000e+00
1.625 4.052691027437209381e-02
1.675 0.000000000000000000e+00
1.725 0.000000000000000000e+00
1.775 0.000000000000000000e+00
1.825 0.000000000000000000e+00
1.875 0.000000000000000000e+00
1.925 0.000000000000000000e+00
1.975 0.000000000000000000e+00
2.025 0.000000000000000000e+00
2.075 0.000000000000000000e+00
2.125 0.000000000000000000e+00
2.175 0.000000000000000000e+00
2.225 0.000000000000000000e+00
2.275 5.960524796365103233e-04
2.325 0.000000000000000000e+00
2.375 3.939810335718417120e-05
2.425 5.629123879816229185e-03
2.475 0.000000000000000000e+00
2.525 1.144840098782698976e-04
2.575 1.317770206020524217e-03
2.625 8.534667640842867609e-03
2.675 1.173377835508413874e-01
2.725 3.098115288109631882e-03
2.775 1.527584792037363229e-03
2.825 2.958905026175272842e-03
2.875 4.984418749279332164e-03
2.925 3.520698329127150862e-06
2.975 4.502176861048551649e-10
3.025 2.517394789426219762e-03
3.075 2.360620257384625671e-03
3.125 8.713699440120393644e-07
3.175 1.220520708043040868e-04
3.225 0.000000000000000000e+00
3.275 9.981266106368217109e-03
3.325 0.000000000000000000e+00
3.375 0.000000000000000000e+00
3.425 0.000000000000000000e+00
3.475 3.183160406840641454e-03
