0.025 0.000000000000000000e+00
0.075 1.748309360346117503e-02
0.125 1.085990089446907392e-02
0.175 2.560417813515544760e-02
0.225 2.055202188622790374e-02
0.275 4.869368677157098410e-03
0.325 5.543895870004897364e-02
0.375 2.699534730435327115e-02
0.425 1.253077009505809691e-02
0.475 4.144851193396362904e-02
0.525 4.790832593829234126e-02
0.575 5.792532969112925562e-02
0.625 3.019324187502742673e-01
0.675 1.643670147431938400e+00
0.725 2.919435355206485116e+00
0.775 2.781592012640288214e+00
0.825 2.790589706006854964e+00
0.875 2.745513591351145699e+00
0.925 1.514866480915717295e+00
0.975 1.829571984381138661e+00
1.025 1.172606336614534062e+00
1.075 4.271427257114522313e-01
1.125 3.672122345183657099e-01
1.175 2.925815027393151024e-01
1.225 3.122332729054119738e-01
1.275 1.154410446761979375e-01
1.325 1.607826051139634171e-01
1.375 1.120324056520303202e-01
1.425 2.106046070967503014e-02
1.475 4.119690158292721449e-03
1.525 8.120380580092196460e-03
1.575 3.460253762803001124e-05
1.625 4.679376629975340839e-03
1.675 0.000000000000000000e+00
1.725 3.950442552804462118e-03
1.775 1.423888955580662665e-03
1.825 6.282811135968643587e-03
1.875 9.814815730351126102e-03
1.925 4.049804612010109856e-03
1.975 1.431566608742547604e-02
2.025 1.152898518984541180e-03
2.075 7.125930977226262522e-03
2.125 4.417628248327028044e-03
2.175 1.572646907666122194e-03
2.225 5.925345459076523588e-03
2.275 5.489643377672038388e-04
2.325 9.636419914265066666e-03
2.375 1.141392357670284420e-03
2.425 1.700891684772333891e-04
2.475 4.911490207819956683e-04
2.525 1.989100985352590042e-03
2.575 8.438530202724229407e-03
2.625 1.246502103478342783e-04
2.675 4.112676650646924364e-03
2.725 7.423204525543812549e-03
2.775 2.782666310053909676e-03
2.825 1.858101118399124946e-03
2.875 8.248633372744557449e-03
2.925 1.303057498416763200e-03
2.975 2.868614055751734517e-04
3.025 2.511835762073611270e-03
3.075 3.373829328998580179e-02
3.125 3.762052826094838039e-03
3.175 3.663334770559218290e-03
3.225 7.999117980806870866e-04
3.275 4.293938601708329855e-05
3.325 4.544205581735499317e-05
3.375 8.524886875865481575e-06
3.425 2.963704794941262184e-10
3.475 6.146573842057784087e-06
