           1           1   20419756.0000000     
           1           2   2956706.00000000     
           1           3   551017.625000000     
           1           4   247881.328000000     
           1           5   66896.9531000000     
           1           6   180070.500000000     
           1           7   143457.500000000     
           1           8   45133.9062000000     
           1           9   48650.4219000000     
           1          10   7552237.50000000     
           1          11   2113530.00000000     
           1          12  -108993.086000000     
           1          13  -65387.0547000000     
           1          14   351576.312000000     
           1          15  -118881.609000000     
           1          16   120253.328000000     
           1          17   90471.1406000000     
           1          18   57404.3047000000     
           1          19   9901189.00000000     
           1          20   1810441.75000000     
           1          21   299784.875000000     
           1          22   417918.906000000     
           1          23  -263444.125000000     
           1          24  -68060.7734000000     
           1          25   132074.734000000     
           1          26   100956.203000000     
           1          27   89674.0078000000     
           2           1   2956706.00000000     
           2           2   3854067.50000000     
           2           3   744568.500000000     
           2           4   248458.109000000     
           2           5   102383.742000000     
           2           6   103238.695000000     
           2           7   66971.3281000000     
           2           8   45511.3633000000     
           2           9   29578.8887000000     
           2          10   845851.000000000     
           2          11   3438898.75000000     
           2          12   75382.6562000000     
           2          13  -41031.2617000000     
           2          14   14268.0098000000     
           2          15  -74071.0625000000     
           2          16   96584.7031000000     
           2          17   97004.9453000000     
           2          18   8077.01074000000     
           2          19   748379.375000000     
           2          20   1272808.88000000     
           2          21  -214264.797000000     
           2          22  -69645.9609000000     
           2          23   81807.5547000000     
           2          24  -12173.7959000000     
           2          25   54501.3945000000     
           2          26   110717.594000000     
           2          27  -20220.5684000000     
           3           1   551017.625000000     
           3           2   744568.500000000     
           3           3   1575491.25000000     
           3           4   291684.062000000     
           3           5   94262.7891000000     
           3           6   42909.1133000000     
           3           7   13644.2500000000     
           3           8   34449.0820000000     
           3           9   24853.3711000000     
           3          10  -73554.2812000000     
           3          11   608612.562000000     
           3          12   1080656.00000000     
           3          13   117939.352000000     
           3          14   205019.625000000     
           3          15  -95708.3047000000     
           3          16  -38348.5508000000     
           3          17   16942.3125000000     
           3          18   336.939178000000     
           3          19   788229.062000000     
           3          20   991726.062000000     
           3          21   540248.125000000     
           3          22   133995.250000000     
           3          23   97042.6875000000     
           3          24  -70703.0859000000     
           3          25   44857.1094000000     
           3          26   57598.8047000000     
           3          27   43033.2383000000     
           4           1   247881.328000000     
           4           2   248458.109000000     
           4           3   291684.062000000     
           4           4   615964.188000000     
           4           5   158339.422000000     
           4           6   66130.5703000000     
           4           7   31088.5000000000     
           4           8   18857.5957000000     
           4           9   12919.5625000000     
           4          10   140923.328000000     
           4          11   410056.781000000     
           4          12   283548.188000000     
           4          13   412551.062000000     
           4          14   166436.406000000     
           4          15   1852.18030000000     
           4          16   20929.2422000000     
           4          17   5228.34229000000     
           4          18   26536.6426000000     
           4          19  -107825.734000000     
           4          20   360321.938000000     
           4          21   212093.469000000     
           4          22   352162.438000000     
           4          23   40237.6406000000     
           4          24  -67085.7812000000     
           4          25   25331.9727000000     
           4          26   32001.5508000000     
           4          27   15277.1777000000     
           5           1   66896.9531000000     
           5           2   102383.742000000     
           5           3   94262.7891000000     
           5           4   158339.422000000     
           5           5   298230.344000000     
           5           6   79935.9609000000     
           5           7   30997.6582000000     
           5           8   11110.4219000000     
           5           9   8202.89258000000     
           5          10   84088.3359000000     
           5          11   222030.141000000     
           5          12   152210.312000000     
           5          13   193117.797000000     
           5          14   261090.094000000     
           5          15   44650.7500000000     
           5          16   33378.9258000000     
           5          17   13083.5342000000     
           5          18   30626.6074000000     
           5          19   53406.5430000000     
           5          20   136178.797000000     
           5          21  -39601.6016000000     
           5          22   86182.2266000000     
           5          23   92154.4453000000     
           5          24  -8589.32617000000     
           5          25  -18457.0527000000     
           5          26   481.848846000000     
           5          27   22139.7480000000     
           6           1   180070.500000000     
           6           2   103238.695000000     
           6           3   42909.1133000000     
           6           4   66130.5703000000     
           6           5   79935.9609000000     
           6           6   170164.547000000     
           6           7   43145.3555000000     
           6           8   15560.7188000000     
           6           9   9936.05664000000     
           6          10   113773.055000000     
           6          11   207693.734000000     
           6          12   91566.9141000000     
           6          13   2977.00439000000     
           6          14   86943.1406000000     
           6          15   117590.836000000     
           6          16   8383.31348000000     
           6          17   14186.1172000000     
           6          18   22019.8867000000     
           6          19   68805.3672000000     
           6          20   191902.641000000     
           6          21  -28618.2891000000     
           6          22   61490.0352000000     
           6          23   62768.5195000000     
           6          24   54548.9062000000     
           6          25  -20953.7891000000     
           6          26   2745.46362000000     
           6          27   4270.44287000000     
           7           1   143457.500000000     
           7           2   66971.3281000000     
           7           3   13644.2500000000     
           7           4   31088.5000000000     
           7           5   30997.6582000000     
           7           6   43145.3555000000     
           7           7   101148.055000000     
           7           8   19711.1660000000     
           7           9   7494.62012000000     
           7          10   145007.906000000     
           7          11   61841.7695000000     
           7          12   17396.4102000000     
           7          13   55917.9336000000     
           7          14   39215.3242000000     
           7          15   29594.1348000000     
           7          16   76380.2500000000     
           7          17   18186.6602000000     
           7          18   14537.8613000000     
           7          19   49978.6602000000     
           7          20   54598.3828000000     
           7          21  -104474.039000000     
           7          22   62364.5703000000     
           7          23   35065.0820000000     
           7          24   20233.6133000000     
           7          25   55830.5938000000     
           7          26   3983.24805000000     
           7          27   2768.83569000000     
           8           1   45133.9062000000     
           8           2   45511.3633000000     
           8           3   34449.0820000000     
           8           4   18857.5957000000     
           8           5   11110.4219000000     
           8           6   15560.7188000000     
           8           7   19711.1660000000     
           8           8   53841.2617000000     
           8           9   14525.1250000000     
           8          10   50899.0820000000     
           8          11   93053.6719000000     
           8          12   73617.6094000000     
           8          13   36816.9727000000     
           8          14   27262.4043000000     
           8          15   6131.37158000000     
           8          16   7017.87793000000     
           8          17   28197.1445000000     
           8          18   7960.97266000000     
           8          19  -256863.922000000     
           8          20   32206.2773000000     
           8          21  -35185.8281000000     
           8          22  -9407.44531000000     
           8          23   24184.5039000000     
           8          24   2730.99683000000     
           8          25   8167.80566000000     
           8          26   21957.9512000000     
           8          27  -7224.56152000000     
           9           1   48650.4219000000     
           9           2   29578.8887000000     
           9           3   24853.3711000000     
           9           4   12919.5625000000     
           9           5   8202.89258000000     
           9           6   9936.05664000000     
           9           7   7494.62012000000     
           9           8   14525.1250000000     
           9           9   43236.5547000000     
           9          10  -45881.5742000000     
           9          11   3279.58887000000     
           9          12   23377.2383000000     
           9          13   9626.11328000000     
           9          14   22782.9043000000     
           9          15  -5246.61377000000     
           9          16   3595.85596000000     
           9          17   11837.2412000000     
           9          18   30518.5938000000     
           9          19  -129867.164000000     
           9          20  -4758.56299000000     
           9          21  -15430.3193000000     
           9          22  -7152.37598000000     
           9          23   9032.42383000000     
           9          24  -504.024719000000     
           9          25  -21190.3047000000     
           9          26   3043.32227000000     
           9          27   11133.7871000000     
          10           1   7552237.50000000     
          10           2   845851.000000000     
          10           3  -73554.2812000000     
          10           4   140923.328000000     
          10           5   84088.3359000000     
          10           6   113773.055000000     
          10           7   145007.906000000     
          10           8   50899.0820000000     
          10           9  -45881.5742000000     
          10          10   107612336.000000     
          10          11   11858358.0000000     
          10          12  -348725.625000000     
          10          13   1085246.50000000     
          10          14  -271929.688000000     
          10          15   597458.562000000     
          10          16   139374.078000000     
          10          17   584985.688000000     
          10          18  -137486.656000000     
          10          19   6944621.50000000     
          10          20  -1022617.94000000     
          10          21  -359137.344000000     
          10          22   268793.938000000     
          10          23  -418539.406000000     
          10          24   354420.219000000     
          10          25  -522607.625000000     
          10          26   261553.844000000     
          10          27  -84367.7031000000     
          11           1   2113530.00000000     
          11           2   3438898.75000000     
          11           3   608612.562000000     
          11           4   410056.781000000     
          11           5   222030.141000000     
          11           6   207693.734000000     
          11           7   61841.7695000000     
          11           8   93053.6719000000     
          11           9   3279.58887000000     
          11          10   11858358.0000000     
          11          11   29097748.0000000     
          11          12   4408761.50000000     
          11          13   846994.125000000     
          11          14   263902.219000000     
          11          15  -189313.375000000     
          11          16   242617.547000000     
          11          17   195070.812000000     
          11          18   58028.9531000000     
          11          19   7250131.50000000     
          11          20   5884521.50000000     
          11          21  -1280972.00000000     
          11          22  -599221.125000000     
          11          23  -526397.812000000     
          11          24   5427.90869000000     
          11          25   293439.469000000     
          11          26   68325.0703000000     
          11          27   57289.3438000000     
          12           1  -108993.086000000     
          12           2   75382.6562000000     
          12           3   1080656.00000000     
          12           4   283548.188000000     
          12           5   152210.312000000     
          12           6   91566.9141000000     
          12           7   17396.4102000000     
          12           8   73617.6094000000     
          12           9   23377.2383000000     
          12          10  -348725.625000000     
          12          11   4408761.50000000     
          12          12   10242915.0000000     
          12          13   1621076.00000000     
          12          14   715037.812000000     
          12          15  -8525.17090000000     
          12          16   31257.9160000000     
          12          17   3260.18628000000     
          12          18   56014.8047000000     
          12          19  -1789643.62000000     
          12          20   472093.594000000     
          12          21   2276205.25000000     
          12          22   69889.3750000000     
          12          23  -142956.328000000     
          12          24  -24063.7480000000     
          12          25   86408.6484000000     
          12          26   100945.336000000     
          12          27   135570.938000000     
          13           1  -65387.0547000000     
          13           2  -41031.2617000000     
          13           3   117939.352000000     
          13           4   412551.062000000     
          13           5   193117.797000000     
          13           6   2977.00439000000     
          13           7   55917.9336000000     
          13           8   36816.9727000000     
          13           9   9626.11328000000     
          13          10   1085246.50000000     
          13          11   846994.125000000     
          13          12   1621076.00000000     
          13          13   3640128.75000000     
          13          14   703721.312000000     
          13          15   206753.172000000     
          13          16   182145.531000000     
          13          17   91564.3984000000     
          13          18   66727.2969000000     
          13          19   646218.125000000     
          13          20   631175.500000000     
          13          21   506666.750000000     
          13          22   1324256.50000000     
          13          23   58571.7461000000     
          13          24  -102849.969000000     
          13          25   41527.5898000000     
          13          26   28896.2090000000     
          13          27   77181.4219000000     
          14           1   351576.312000000     
          14           2   14268.0098000000     
          14           3   205019.625000000     
          14           4   166436.406000000     
          14           5   261090.094000000     
          14           6   86943.1406000000     
          14           7   39215.3242000000     
          14           8   27262.4043000000     
          14           9   22782.9043000000     
          14          10  -271929.688000000     
          14          11   263902.219000000     
          14          12   715037.812000000     
          14          13   703721.312000000     
          14          14   1808119.38000000     
          14          15   384030.188000000     
          14          16   134608.453000000     
          14          17   80982.6875000000     
          14          18   111883.086000000     
          14          19   1404323.50000000     
