 1 1  0.526930332
 1 2  0.192773491
 1 3  0.080570884
 1 4  0.0502928831
 1 5  0.0202499405
 1 6  0.0220961366
 1 7  0.0146505125
 1 8  0.01155625
 1 9  0.00765449693
 1 10  0.00509373564
 1 11  0.00618596887
 1 12  0.00546276895
 1 13  0.00411575893
 1 14  0.00369648403
 1 15  0.0024118179
 1 16  0.0029616633
 1 17  0.00243529235
 1 18  0.00229272479
 1 19  0.00160559185
 1 20  0.00170058757
 1 21  0.00159328827
 1 22  0.00140721258
 1 23  0.00124246301
 1 24  0.00107469095
 1 25  0.00111329311
 1 26  0.144034684
 1 27 -0.0268291961
 1 28 -0.027969921
 1 29 -0.0200917944
 1 30 -0.00743486639
 1 31 -0.00910107139
 1 32 -0.00593370758
 1 33 -0.00484808441
 1 34 -0.00311050331
 1 35 -0.00197815266
 1 36 -0.0025947555
 1 37 -0.00228581997
 1 38 -0.00167554105
 1 39 -0.00153430423
 1 40 -0.000943246647
 1 41 -0.00124233065
 1 42 -0.00100667321
 1 43 -0.000930626004
 1 44 -0.000622667198
 1 45 -0.000689360022
 1 46 -0.000651512179
 1 47 -0.000568524876
 1 48 -0.000496683235
 1 49 -0.000414627139
 1 50 -0.000439872034
 1 51  0.159081653
 1 52  0.00801968016
 1 53  0.0157305021
 1 54  0.0138641354
 1 55  0.00592068397
 1 56  0.00724167982
 1 57  0.00496010296
 1 58  0.00399623998
 1 59  0.00273575215
 1 60  0.00184258376
 1 61  0.00221729651
 1 62  0.00200113747
 1 63  0.00152925565
 1 64  0.00136657385
 1 65  0.00089573476
 1 66  0.00109358854
 1 67  0.000901720137
 1 68  0.000853361562
 1 69  0.000605801411
 1 70  0.000626949652
 1 71  0.00058293232
 1 72  0.000515410327
 1 73  0.000454416266
 1 74  0.000391981303
 1 75  0.000403851096
 2 1  0.0328125209
 2 2  0.595261633
 2 3  0.160439536
 2 4  0.0520866998
 2 5  0.033835642
 2 6  0.0262320824
 2 7  0.0161505062
 2 8  0.012005073
 2 9  0.00764389988
