0.025 0.000000000000000000e+00
0.075 2.598044771507081532e-02
0.125 4.476365748138399700e-03
0.175 1.538199296345810728e-02
0.225 3.796198700575349055e-02
0.275 5.283222761981801185e-03
0.325 8.312166912368675054e-02
0.375 2.008771111859059683e-02
0.425 2.225960711705556733e-02
0.475 2.973534269382998793e-02
0.525 1.870839809323628089e-02
0.575 8.190371364287235556e-02
0.625 3.248625662754891508e-01
0.675 1.866279602269151239e+00
0.725 3.104689419527659311e+00
0.775 2.441235799999561529e+00
0.825 2.752711224465489437e+00
0.875 2.811474079213455379e+00
0.925 1.505595963668033388e+00
0.975 1.902461431956285587e+00
1.025 1.109781119921105175e+00
1.075 3.713513649066593758e-01
1.125 3.651423177498194783e-01
1.175 2.652784916319060327e-01
1.225 1.770377186348540688e-01
1.275 1.137210768708755704e-01
1.325 1.263394551498993046e-01
1.375 1.504697086911665482e-01
1.425 4.027349873622866616e-02
1.475 3.376958139344786794e-03
1.525 3.587758270285148782e-03
1.575 1.062293449869513788e-05
1.625 2.060051082770663136e-02
1.675 0.000000000000000000e+00
1.725 4.536270102072595563e-05
1.775 1.975178606452979483e-04
1.825 1.290682032979194316e-02
1.875 1.977551664650216423e-02
1.925 7.889363346712984643e-03
1.975 1.605227337150484657e-02
2.025 0.000000000000000000e+00
2.075 2.466487038917393806e-02
2.125 0.000000000000000000e+00
2.175 3.629055812232960965e-03
2.225 3.561288436123744450e-03
2.275 6.711322321493863683e-04
2.325 1.539631781199026728e-06
2.375 1.356202463694712763e-03
2.425 2.774887309431362031e-06
2.475 1.554846235798340950e-04
2.525 1.226059533993433719e-03
2.575 1.394555130405597705e-02
2.625 3.755561663903059054e-05
2.675 4.512537042650305655e-03
2.725 3.426337640868113029e-04
2.775 6.281165375652100584e-03
2.825 6.859176406079278959e-04
2.875 1.354355528135738063e-02
2.925 1.222230346194470374e-03
2.975 3.136577627845694310e-05
3.025 3.915142932232110011e-03
3.075 2.813659258780231223e-02
3.125 1.717663156159402252e-02
3.175 1.548613822011566526e-02
3.225 1.258964129837791563e-03
3.275 0.000000000000000000e+00
3.325 5.024534154402712094e-05
3.375 4.364609165670673530e-05
3.425 1.139757722544273849e-10
3.475 1.371678436028992638e-05
