0.025 5.825171728763030472e-03
0.075 0.000000000000000000e+00
0.125 1.057268151058465312e-02
0.175 2.061663035565758362e-02
0.225 9.598628611433348071e-03
0.275 2.072371283341797182e-02
0.325 3.935430258622877875e-01
0.375 3.240062492376923342e-01
0.425 4.224049159602515369e-01
0.475 9.567562158006858164e-01
0.525 2.608546066477953396e+00
0.575 1.648740500041679713e+00
0.625 2.223764759346028352e+00
0.675 3.460690037105700334e+00
0.725 2.147428260554103296e+00
0.775 1.009717392761109167e+00
0.825 7.316730267027050649e-01
0.875 8.263183892666560171e-01
0.925 3.657670186660209599e-01
0.975 6.453811214708373711e-01
1.025 4.820505647246558500e-01
1.075 3.429574143876611414e-01
1.125 1.654855531896785303e-01
1.175 3.425408278758412806e-01
1.225 2.730471117682864435e-01
1.275 2.005884314935882928e-01
1.325 8.089842652183143468e-02
1.375 8.671556292599554017e-02
1.425 2.724598418843369660e-03
1.475 4.455799784695885397e-03
1.525 3.114411195668134735e-02
1.575 0.000000000000000000e+00
1.625 0.000000000000000000e+00
1.675 0.000000000000000000e+00
1.725 0.000000000000000000e+00
1.775 0.000000000000000000e+00
1.825 2.626930249392462387e-03
1.875 0.000000000000000000e+00
1.925 0.000000000000000000e+00
1.975 0.000000000000000000e+00
2.025 0.000000000000000000e+00
2.075 0.000000000000000000e+00
2.125 0.000000000000000000e+00
2.175 0.000000000000000000e+00
2.225 0.000000000000000000e+00
2.275 0.000000000000000000e+00
2.325 5.652673353800980252e-03
2.375 0.000000000000000000e+00
2.425 6.769515724004516316e-03
2.475 4.294957066793244835e-03
2.525 1.717514322716374534e-05
2.575 4.159863941548456144e-03
2.625 4.088320417353893954e-03
2.675 8.310014629174353185e-02
2.725 7.230528491345290364e-05
2.775 3.562060508963256229e-03
2.825 4.015322967903563059e-04
2.875 1.283263987800681728e-03
2.925 6.874497470481288940e-04
2.975 0.000000000000000000e+00
3.025 1.697965399610132782e-05
3.075 3.697670403054666155e-03
3.125 1.575720514007376838e-02
3.175 7.288285416070440395e-05
3.225 0.000000000000000000e+00
3.275 1.771061910852242058e-02
3.325 0.000000000000000000e+00
3.375 0.000000000000000000e+00
3.425 0.000000000000000000e+00
3.475 1.346241485483022681e-03
