0.025 0.000000000000000000e+00
0.075 2.558578907536634105e-03
0.125 1.171272291109888390e-02
0.175 2.374058599312887582e-02
0.225 1.011371526853302276e-02
0.275 6.758675488207995550e-10
0.325 6.230370717488969284e-02
0.375 3.822364304212384767e-02
0.425 3.619460757982553845e-02
0.475 5.620113565262514765e-02
0.525 1.970596301748089516e-02
0.575 5.496960933221749918e-02
0.625 2.409190010837027052e-01
0.675 1.734120389176668553e+00
0.725 2.869050505669673790e+00
0.775 2.841187252425649845e+00
0.825 2.709717638707511700e+00
0.875 2.863150442210724567e+00
0.925 1.569980791361760941e+00
0.975 1.649104875306911966e+00
1.025 9.644045228375287548e-01
1.075 5.195087169908544356e-01
1.125 4.601594043590641614e-01
1.175 2.096799510519122278e-01
1.225 3.995163204495349452e-01
1.275 1.491451090147750125e-01
1.325 1.836702357916477346e-01
1.375 1.136957000705157428e-01
1.425 2.885407271547366093e-02
1.475 4.375669856426932409e-03
1.525 7.621514395499046947e-03
1.575 1.834373479392233642e-05
1.625 0.000000000000000000e+00
1.675 0.000000000000000000e+00
1.725 0.000000000000000000e+00
1.775 2.877288469746034152e-03
1.825 2.470403814333209727e-03
1.875 1.617161374871704804e-02
1.925 7.264800964265200316e-04
1.975 5.368261911043214606e-10
2.025 0.000000000000000000e+00
2.075 5.757270206624434672e-03
2.125 5.589641362500866358e-03
2.175 2.424182345783853360e-03
2.225 1.993107712993629627e-02
2.275 1.271144631457431888e-05
2.325 8.378682517967797269e-03
2.375 2.853757489737920091e-03
2.425 4.365854245300655290e-04
2.475 1.093329952908930888e-03
2.525 2.334988474424617294e-03
2.575 1.751381084516884581e-02
2.625 1.823444291850277689e-04
2.675 1.331861855827738889e-10
2.725 0.000000000000000000e+00
2.775 4.340891175373397595e-03
2.825 5.577799668554680838e-04
2.875 1.966059220951064934e-05
2.925 1.177879814883188436e-03
2.975 9.932453095682986364e-06
3.025 3.913260390133278983e-03
3.075 5.392652033814546164e-02
3.125 6.242874539512831798e-03
3.175 6.622040435018624466e-03
3.225 7.911222896701886661e-04
3.275 2.155865352657458832e-05
3.325 0.000000000000000000e+00
3.375 1.758416130104405783e-05
3.425 0.000000000000000000e+00
3.475 0.000000000000000000e+00
