0.025 0.000000000000000000e+00
0.075 2.532375094930482476e-02
0.125 1.188890781577930413e-02
0.175 6.970431321857541510e-03
0.225 4.233215045245969366e-02
0.275 8.758674791129569120e-03
0.325 5.330881590609327057e-03
0.375 2.879029562948637322e-02
0.425 4.475805717970152316e-03
0.475 3.675976176847766536e-02
0.525 4.736359615304580606e-02
0.575 3.898407847801362708e-02
0.625 2.873984628892352622e-01
0.675 1.464203840459343819e+00
0.725 2.442454899542842561e+00
0.775 3.166314412505723652e+00
0.825 2.650296257576731929e+00
0.875 2.962053714626418088e+00
0.925 1.592418684049416777e+00
0.975 1.840807044854580354e+00
1.025 1.208215002201401322e+00
1.075 4.365661041995937963e-01
1.125 6.744003045389416195e-01
1.175 2.046326929816113249e-01
1.225 3.511925493382558883e-01
1.275 1.100769363150557317e-01
1.325 1.580591492836287693e-01
1.375 3.503581059357125521e-02
1.425 1.675071343932477488e-02
1.475 3.160452532025961707e-03
1.525 8.708726760005613965e-03
1.575 8.622323798793260149e-05
1.625 5.230471270902897318e-10
1.675 0.000000000000000000e+00
1.725 0.000000000000000000e+00
1.775 0.000000000000000000e+00
1.825 4.368712504790466661e-03
1.875 1.403475515723160913e-02
1.925 1.647098421277306060e-03
1.975 1.027985874984429365e-02
2.025 0.000000000000000000e+00
2.075 8.756548700057330964e-03
2.125 7.737337596569897833e-10
2.175 3.361188877449470484e-03
2.225 4.001637286148264968e-04
2.275 5.238016930577298665e-04
2.325 1.103008607115748066e-02
2.375 1.174055852242986326e-04
2.425 5.831926229176415772e-04
2.475 1.142137223727546707e-04
2.525 2.696531722719051113e-03
2.575 1.084014159385428451e-02
2.625 0.000000000000000000e+00
2.675 3.135535284440044927e-03
2.725 1.466470978823495273e-02
2.775 4.448095885197743231e-03
2.825 4.273326651607482415e-03
2.875 2.903687957111786579e-05
2.925 2.113131191329514161e-03
2.975 9.012964452996390661e-04
3.025 4.624389651142830061e-06
3.075 2.711035437283469685e-02
3.125 3.802252708955483184e-03
3.175 0.000000000000000000e+00
3.225 8.805318993584148246e-04
3.275 0.000000000000000000e+00
3.325 5.213397350121838923e-05
3.375 2.095293781959842945e-05
3.425 5.510173817018053458e-10
3.475 0.000000000000000000e+00
