0.025 5.519974319082840419e-03
0.075 0.000000000000000000e+00
0.125 5.238311361419933747e-03
0.175 2.066500502838652942e-02
0.225 6.823584770495052902e-03
0.275 2.224692680300333070e-02
0.325 2.315198092694770171e-01
0.375 3.919148788770475678e-01
0.425 2.633029136768254563e-01
0.475 8.026145394915420450e-01
0.525 3.655695435659708004e+00
0.575 1.747361798367573993e+00
0.625 2.078932761316552469e+00
0.675 3.043820523275926782e+00
0.725 1.867452603065338224e+00
0.775 1.005340038978075778e+00
0.825 8.280984708488234869e-01
0.875 6.918407763859938386e-01
0.925 3.722358612988229676e-01
0.975 5.491840485757125689e-01
1.025 7.593099137804293353e-01
1.075 3.494705654543364681e-01
1.125 2.447120010175272142e-01
1.175 2.554883054481248417e-01
1.225 1.584871997281318279e-01
1.275 1.275992095321961950e-01
1.325 1.074278411209730888e-01
1.375 9.235868912265474129e-02
1.425 1.030245887866815951e-02
1.475 7.147504084212040823e-03
1.525 0.000000000000000000e+00
1.575 0.000000000000000000e+00
1.625 1.962632125586744047e-02
1.675 0.000000000000000000e+00
1.725 0.000000000000000000e+00
1.775 0.000000000000000000e+00
1.825 0.000000000000000000e+00
1.875 5.206727218396151177e-04
1.925 0.000000000000000000e+00
1.975 0.000000000000000000e+00
2.025 0.000000000000000000e+00
2.075 0.000000000000000000e+00
2.125 3.818043868251256613e-03
2.175 0.000000000000000000e+00
2.225 0.000000000000000000e+00
2.275 0.000000000000000000e+00
2.325 3.723513510038267606e-03
2.375 8.159454326422190288e-05
2.425 2.355732442139943372e-02
2.475 1.183861467479368178e-02
2.525 1.086856222190816720e-02
2.575 5.665708291663786424e-04
2.625 3.158304358849624727e-03
2.675 1.002507392161043481e-01
2.725 1.683413971620602691e-03
2.775 2.218355193293591616e-03
2.825 9.640251827746540436e-03
2.875 0.000000000000000000e+00
2.925 2.930466836804974332e-03
2.975 8.325207245944928604e-10
3.025 3.553708530087788808e-03
3.075 1.334095398005364058e-04
3.125 1.331498677285107048e-02
3.175 8.257385914352594514e-05
3.225 0.000000000000000000e+00
3.275 5.398883145999412714e-02
3.325 7.066370292343010680e-03
3.375 0.000000000000000000e+00
3.425 0.000000000000000000e+00
3.475 2.526541972525246996e-02
