0.025 0.000000000000000000e+00
0.075 6.032915276058295820e-03
0.125 1.157864647367932466e-02
0.175 5.033578584747664536e-02
0.225 1.266454544397326888e-02
0.275 2.164381523464025108e-03
0.325 1.278452429217700852e-02
0.375 1.660705824734259525e-02
0.425 2.423369682664374553e-02
0.475 3.093604311446407698e-02
0.525 2.293768963095438665e-02
0.575 6.036111217226737546e-02
0.625 2.898816824679644188e-01
0.675 1.347846526583095672e+00
0.725 2.702128776479410632e+00
0.775 3.325999023198120685e+00
0.825 2.727761677111163241e+00
0.875 2.746487924908137312e+00
0.925 1.578359782589564553e+00
0.975 1.927765435007401162e+00
1.025 1.048250678554792259e+00
1.075 4.497720080389018271e-01
1.125 4.335644012081685261e-01
1.175 3.222773305491086204e-01
1.225 3.287696268321602111e-01
1.275 8.876318541772242054e-02
1.325 1.139204162621096500e-01
1.375 1.469771116590441185e-01
1.425 1.791392856966631669e-02
1.475 8.057213892530713101e-03
1.525 9.455161062065710331e-03
1.575 2.776740261253587544e-06
1.625 9.953355590975081907e-03
1.675 0.000000000000000000e+00
1.725 0.000000000000000000e+00
1.775 9.576519554225978179e-04
1.825 6.674313860803354238e-03
1.875 1.119801204312005118e-02
1.925 7.243285620612729958e-03
1.975 2.397881087031389358e-02
2.025 0.000000000000000000e+00
2.075 1.307821171556931665e-03
2.125 1.310456442266442340e-02
2.175 2.363050509209308511e-04
2.225 2.378268478015546910e-04
2.275 4.968448210262855613e-04
2.325 9.880348613379361794e-03
2.375 1.026826932770371790e-03
2.425 2.773880663304995184e-04
2.475 5.178320816818479970e-04
2.525 7.301479177428744265e-04
2.575 1.131281281612093320e-02
2.625 2.032919239388342159e-04
2.675 7.896730561523825076e-03
2.725 3.355548630561427156e-03
2.775 4.072429007602882539e-03
2.825 3.742817261340700174e-06
2.875 1.343835778597408763e-02
2.925 1.845540904534394549e-03
2.975 1.191301767096432420e-05
3.025 2.869246130715887109e-03
3.075 9.892894684516345737e-06
3.125 2.361246955558867280e-03
3.175 0.000000000000000000e+00
3.225 0.000000000000000000e+00
3.275 1.301133187407520328e-04
3.325 5.541061448682083550e-05
3.375 2.132069833585418980e-05
3.425 7.527769233450788118e-11
3.475 0.000000000000000000e+00
